Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Votos válidos;Votos nominais;Data de carga
14478;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;JUAZEIRO DO NORTE;GILMAR LUIZ BENDER;12;Empresário;PDT;NORDESTE;Não Eleito;129994;44321;2026-01-19 14:01:28
13897;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;22;Militar Reformado;PR;NORDESTE;Não Eleito;1267298;588451;2026-01-19 14:01:28
15555;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;SENADOR POMPEU;ANTONIO MENDES DE CARVALHO;13;Prefeito;PT;NORDESTE;Não Eleito;16483;5055;2026-01-19 14:01:28
13277;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;ARATUBA;JOSE MENEZES PAIVA;43;Servidor Público Estadual;PV;NORDESTE;Não Eleito;9139;234;2026-01-19 14:01:28
13234;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;ARACOIABA;THIAGO CAMPELO NOGUEIRA;12;Advogado;PDT;NORDESTE;Não Eleito;20569;6330;2026-01-19 14:01:28
13692;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;CASCAVEL;ANA PAULA VILA REAL DANTAS;14;Contador;PTB;NORDESTE;Não Eleito;39608;12441;2026-01-19 14:01:28
14699;Parda;Casado(a);25 a 29 anos;Masculino;Superior completo;MISSÃO VELHA;DIEGO GONDIM FEITOSA;15;Advogado;PMDB;NORDESTE;Eleito;21857;11691;2026-01-19 14:01:28
15016;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;PALHANO;IVANILDO NUNES DA SILVA;13;Ceramista e Oleiro;PT;NORDESTE;Eleito;7483;4461;2026-01-19 14:01:28
13510;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;CAMOCIM;MONICA GOMES AGUIAR;12;Pedagogo;PDT;NORDESTE;Eleito;36581;18411;2026-01-19 14:01:28
15334;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;REDENÇÃO;CESARIANO RODRIGUES FERNANDES;13;Prefeito;PT;NORDESTE;Não Eleito;11386;1880;2026-01-19 14:01:28
14478;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;JOSE ARNON CRUZ BEZERRA DE MENEZES;14;Deputado;PTB;NORDESTE;Eleito;129994;55538;2026-01-19 14:01:28
15377;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;RUSSAS;RAIMUNDO WEBER DE ARAÚJO;10;Prefeito;PRB;NORDESTE;Eleito;44137;20841;2026-01-19 14:01:28
13390;Preta;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BARRO;JOÃO FELIX DE SOUSA;50;Servidor Público Federal;PSOL;NORDESTE;Não Eleito;12238;103;2026-01-19 14:01:28
13358;Branca;Divorciado(a);55 a 59 anos;Masculino;Ensino Médio completo;BAIXIO;JOSÉ HUMBERTO MOURA RAMALHO;40;Tabelião;PSB;NORDESTE;Eleito;4440;2490;2026-01-19 14:01:28
13897;Parda;Casado(a);55 a 59 anos;Masculino;Superior incompleto;FORTALEZA;JOÃO ALFREDO TELLES MELO;50;Vereador;PSOL;NORDESTE;Não Eleito;1286510;18048;2026-01-19 14:01:28
15881;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior incompleto;CROATÁ;THOMAZ LAUREANNO FARIAS DE ARAGAO;12;Empresário;PDT;NORDESTE;Eleito;10103;5058;2026-01-19 14:01:28
13005;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;FRANCISCO TEIXEIRA BRANDÃO;50;Agricultor;PSOL;NORDESTE;Não Eleito;11227;115;2026-01-19 14:01:28
14176;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;IPU;FRANCISCO DE ASSIS BARROSO FARIAS;40;Comerciante;PSB;NORDESTE;Não Eleito;23982;99;2026-01-19 14:01:28
15032;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;PALMÁCIA;EVERARDO BATISTA DE SOUSA;28;Empresário;PRTB;NORDESTE;Não Eleito;7636;2762;2026-01-19 14:01:28
13633;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CARIRIAÇU;JOÃO MARCOS PEREIRA;15;Empresário;PMDB;NORDESTE;Não Eleito;18477;8587;2026-01-19 14:01:28
15458;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;SANTA QUITÉRIA;TOMAS ANTONIO ALBUQUERQUE DE PAULA PESSOA;15;Engenheiro;PMDB;NORDESTE;Eleito;25990;13594;2026-01-19 14:01:28
14435;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;JARDIM;ANTONIO AMARO DE ARAUJO;18;Professor de Ensino Fundamental;REDE;NORDESTE;Não Eleito;16133;82;2026-01-19 14:01:28
15610;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Fundamental completo;SOLONÓPOLE;MANOEL NASCIMENTO DE SOUZA;54;Empresário;PPL;NORDESTE;Não Eleito;11562;19;2026-01-19 14:01:28
15881;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;CROATÁ;ANTONIO FELINTO FILHO;15;Agricultor;MDB;NORDESTE;Não Eleito;10289;5033;2026-01-19 14:01:28
14192;Branca;Solteiro(a);21 a 24 anos;Masculino;Superior incompleto;IPUEIRAS;FRANCISCO SOUTO DE VASCONCELOS JÚNIOR;15;Empresário;PMDB;NORDESTE;Não Eleito;21450;10635;2026-01-19 14:01:28
13730;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;CAUCAIA;SILVIO DE ALENCAR MARTINS;11;Vereador;PP;NORDESTE;Não Eleito;152420;16751;2026-01-19 14:01:28
13226;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;EUSÉBIO;ACILON GONÇALVES PINTO JUNIOR;51;Médico;PEN;NORDESTE;Eleito;31849;25861;2026-01-19 14:01:28
14877;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;NOVA RUSSAS;GONÇALO SOUTO DIOGO;12;Industrial;PDT;NORDESTE;Não Eleito;13861;6417;2026-01-19 14:01:28
15431;Parda;Casado(a);75 a 79 anos;Masculino;Ensino Fundamental completo;SANTANA DO CARIRI;JESUS WERTON GARCIA;55;Pecuarista;PSD;NORDESTE;Não Eleito;10390;5158;2026-01-19 14:01:28
14478;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;JUAZEIRO DO NORTE;FLAVIA CHARMENE VITAL SOARES ROCHA;10;Advogado;PRB;NORDESTE;Não Eleito;129994;2864;2026-01-19 14:01:28
15695;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;TIANGUÁ;JOSÉ JAYDSON SARAIVA DE AGUIAR;14;Médico;PTB;NORDESTE;Eleito;41714;22203;2026-01-19 14:01:28
14060;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;IBARETAMA;ELIRIA MARIA FREITAS DE QUEIROZ;55;Prefeito;PSD;NORDESTE;Não Eleito;9950;3884;2026-01-19 14:01:28
13340;Branca;Divorciado(a);60 a 64 anos;Masculino;Superior completo;IPAPORANGA;ANTONIO ALVES MELO;13;Administrador;PT;NORDESTE;Eleito;6970;4306;2026-01-19 14:01:28
13838;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;CRATEÚS;ANTONIO MAURO RODRIGUES SOARES;13;Prefeito;PT;NORDESTE;Não Eleito;41621;15039;2026-01-19 14:01:28
13331;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;AURORA;JOAO ANTONIO DE MACEDO JUNIOR;22;Médico;PR;NORDESTE;Eleito;16646;8015;2026-01-19 14:01:28
13897;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;12;Médico;PDT;NORDESTE;Segundo turno;1286510;524973;2026-01-19 14:01:28
14338;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;ITATIRA;ANTONIO ALMIR BIE DA SILVA;12;Prefeito;PDT;NORDESTE;Eleito;14112;7602;2026-01-19 14:01:28
13030;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;ACARAÚ;ALEXANDRE FERREIRA GOMES DA SILVEIRA;12;Empresário;PDT;NORDESTE;Eleito;17727;17727;2026-01-19 14:01:28
13420;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;ARARENDÁ;PAULO FERNANDO MOURAO VERAS;55;Professor de Ensino Superior;PSD;NORDESTE;Não Eleito;6821;2730;2026-01-19 14:01:28
13188;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;HORIZONTE;FRANCISCO CESAR DE SOUSA;45;Empresário;PSDB;NORDESTE;Eleito;42189;29902;2026-01-19 14:01:28
14133;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;INDEPENDÊNCIA;JOSE VALDI COUTINHO;55;Engenheiro;PSD;NORDESTE;Eleito;9958;8004;2026-01-19 14:01:28
15954;Parda;Divorciado(a);50 a 54 anos;Masculino;Ensino Médio completo;ITAREMA;ELIZEU CHARLES MONTEIRO;12;Empresário;PDT;NORDESTE;Eleito;24730;13456;2026-01-19 14:01:28
15636;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;TABULEIRO DO NORTE;RILDSON RABELO VASCONCELOS;55;Médico;PSD;NORDESTE;Eleito;19812;10854;2026-01-19 14:01:28
14478;Branca;Divorciado(a);50 a 54 anos;Feminino;Superior incompleto;JUAZEIRO DO NORTE;HELAINE MARIA MENEZES MENDONÇA;35;Empresário;PMB;NORDESTE;Não Eleito;129994;1017;2026-01-19 14:01:28
13099;Parda;Solteiro(a);30 a 34 anos;Masculino;Ensino Fundamental completo;ALCÂNTARAS;JOAQUIM FREIRE CARVALHO;12;Comerciante;PDT;NORDESTE;Eleito;7464;4334;2026-01-19 14:01:28
15873;Branca;Casado(a);40 a 44 anos;Masculino;Superior incompleto;AMONTADA;PAULO CESAR DOS SANTOS;13;Administrador;PT;NORDESTE;Não Eleito;24854;9760;2026-01-19 14:01:28
15032;Branca;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;PALMÁCIA;DAVID CAMPOS MARTINS;90;Empresário;PROS;NORDESTE;Eleito;7636;4874;2026-01-19 14:01:28
13854;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;CRATO;ANTONIO CARLOS FERREIRA ARAÚJO;65;Professor de Ensino Médio;PC do B;NORDESTE;Não Eleito;64202;1819;2026-01-19 14:01:28
14532;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;PAULO CARLOS SILVA DUARTE;25;Prefeito;DEM;NORDESTE;Não Eleito;34671;7342;2026-01-19 14:01:28
13439;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental incompleto;BEBERIBE;JOSE ARI PEREIRA;19;Outros;PTN;NORDESTE;Não Eleito;34806;136;2026-01-19 14:01:28
14990;Branca;Casado(a);40 a 44 anos;Masculino;Superior incompleto;PACUJÁ;ERALDO RODRIGUES AGUIAR;65;Outros;PC do B;NORDESTE;Não Eleito;4896;2313;2026-01-19 14:01:28
13854;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;CRATO;JOSE AILTON DE SOUSA BRASIL;11;Deputado;PP;NORDESTE;Eleito;64202;37740;2026-01-19 14:01:28
13501;Parda;Casado(a);50 a 54 anos;Feminino;Superior completo;FORTIM;RAIMUNDA RIBEIRO DOS SANTOS;35;Pedagogo;PMB;NORDESTE;Não Eleito;11697;4379;2026-01-19 14:01:28
13331;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;AURORA;MARCONE TAVARES DE LUNA;55;Empresário;PSD;NORDESTE;Não Eleito;16646;7210;2026-01-19 14:01:28
13129;Branca;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;BARREIRA;ALAN NEMER GUEDES DA SILVA;15;Vereador;PMDB;NORDESTE;Não Eleito;15364;7506;2026-01-19 14:01:28
15989;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;DEPUTADO IRAPUAN PINHEIRO;JOSÉ ILCA DE OLIVEIRA;13;Agricultor;PT;NORDESTE;Não Eleito;5584;1549;2026-01-19 14:01:28
15750;Branca;Casado(a);21 a 24 anos;Feminino;Superior completo;UMARI;ANA PAULA ARAUJO VIANA ALENCAR;31;Enfermeiro;PHS;NORDESTE;Não Eleito;4814;2075;2026-01-19 14:01:28
13730;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;CAUCAIA;HIPOLITO INDIO GUIMARAES NETO;36;Contador;PTC;NORDESTE;Não Eleito;152420;11523;2026-01-19 14:01:28
15830;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;VIÇOSA DO CEARÁ;FRANCISCO DE OLIVEIRA LIMA;65;Médico;PC do B;NORDESTE;Não Eleito;34178;940;2026-01-19 14:01:28
15237;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior completo;PORTEIRAS;GILMAR ALVES NETO;11;Médico;PP;NORDESTE;Não Eleito;10064;3083;2026-01-19 14:01:28
13170;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;APUIARÉS;FRANCISCO JOSÉ BARBOSA GOIS;12;Administrador;PDT;NORDESTE;Não Eleito;10449;4921;2026-01-19 14:01:28
14958;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;PACATUBA;THIAGO MOREIRA RODRIGUES;22;Médico;PR;NORDESTE;Não Eleito;35534;11505;2026-01-19 14:01:28
14737;Branca;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;MONSENHOR TABOSA;SEBASTIÃO ROSA CHAVES FILHO;22;Empresário;PR;NORDESTE;Não Eleito;11439;195;2026-01-19 14:01:28
13226;Branca;Separado(a) judicialmente;55 a 59 anos;Masculino;Superior completo;EUSÉBIO;MAURO HENRIQUE NASCIMENTO RAMALHO;22;Médico;PR;NORDESTE;Não Eleito;31849;5723;2026-01-19 14:01:28
13129;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;BARREIRA;ANTONIO ALAILSON OLIVEIRA SALDANHA;13;Administrador;PT;NORDESTE;Eleito;15364;7858;2026-01-19 14:01:28
13650;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;CARIÚS;ANTONIO VALDENIZO DA COSTA;35;Motorista de Veículos de Transporte Coletivo de Passageiros;PMB;NORDESTE;Não Eleito;12020;5811;2026-01-19 14:01:28
13579;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;CAPISTRANO;FRANCISCO ALESSANDRO ARAÚJO DE QUEIROZ;11;Empresário;PP;NORDESTE;Não Eleito;12762;5724;2026-01-19 14:01:28
13730;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;CAUCAIA;EDUARDO DE CASTRO PESSOA DE LIMA;45;Vereador;PSDB;NORDESTE;Segundo turno;152420;48450;2026-01-19 14:01:28
14630;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;MAURITI;JOSEVAN LEITE DE OLIVEIRA;12;Administrador;PDT;NORDESTE;Eleito;27071;15589;2026-01-19 14:01:28
14150;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;IPAUMIRIM;WILSON ALVES DE FREITAS;55;Empresário;PSD;NORDESTE;Não Eleito;7727;3618;2026-01-19 14:01:28
13080;Parda;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;TURURU;FRANCISCO ANTONIO CIDRÃO MORAIS;14;Prefeito;PTB;NORDESTE;Não Eleito;11534;1333;2026-01-19 14:01:28
14478;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;NORMANDO SORACLES GONÇALVES DAMASCENA;45;Vereador;PSDB;NORDESTE;Não Eleito;129994;13157;2026-01-19 14:01:28
13412;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;BATURITÉ;FRANCISCO DE ASSIS GERMANO ARRUDA;12;Advogado;PDT;NORDESTE;Eleito;20092;10257;2026-01-19 14:01:28
14516;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;LAVRAS DA MANGABEIRA;ILDSSER ALENCAR LOPES;15;Médico;PMDB;NORDESTE;Eleito;18532;9938;2026-01-19 14:01:28
98574;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;VARJOTA;FRANCISCO ELMO BEZERRA MONTE;12;Empresário;PDT;NORDESTE;Não Eleito;12217;5620;2026-01-19 14:01:28
13390;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;BARRO;HÉRICLES GEORGE FEITOSA ALBUQUERQUE;45;Médico;PSDB;NORDESTE;Não Eleito;12238;5920;2026-01-19 14:01:28
15296;Branca;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;QUIXERAMOBIM;CLÉBIO PAVONE FERREIRA DA SILVA;77;Vereador;SD;NORDESTE;Eleito;44222;24026;2026-01-19 14:01:28
13692;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;CASCAVEL;PAULO JOSE MARTINS DE CARVALHO NETO;11;Empresário;PP;NORDESTE;Não Eleito;38230;18086;2026-01-19 14:01:28
15873;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;AMONTADA;JOSÉ RABELO PINHEIRO;54;Fiscal;PPL;NORDESTE;Não Eleito;24854;93;2026-01-19 14:01:28
13200;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;ERERÊ;LUIZ GONZAGA PESSOA;12;Outros;PDT;NORDESTE;Não Eleito;4324;2048;2026-01-19 14:01:28
13650;Parda;Solteiro(a);55 a 59 anos;Feminino;Superior completo;CARIÚS;ANA MARIA ANTUNES;65;Servidor Público Estadual;PC do B;NORDESTE;Não Eleito;12020;358;2026-01-19 14:01:28
13501;Branca;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;FORTIM;NASELMO DE SOUSA FERREIRA;15;Empresário;PMDB;NORDESTE;Eleito;11697;7318;2026-01-19 14:01:28
13676;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;CARNAUBAL;JOSE WELITON SOUZA LEITE;12;Técnico Contabilidade, Estatística, Economia Doméstica e Administração;PDT;NORDESTE;Não Eleito;9975;4898;2026-01-19 14:01:28
15792;Amarela;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;URUOCA;OLIVER FERNANDES FELIX;77;Empresário;SD;NORDESTE;Não Eleito;9022;4150;2026-01-19 14:01:28
13153;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio incompleto;ANTONINA DO NORTE;FRANCISCO ITEILDO ROQUE DE ARAUJO;22;Comerciante;PR;NORDESTE;Não Eleito;5441;2216;2026-01-19 14:01:28
13382;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;BANABUIÚ;WALTER SOARES PINHEIRO;31;Empresário;PHS;NORDESTE;Não Eleito;11973;458;2026-01-19 14:01:28
13552;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;CANINDÉ;FRANCISCO CELSO CRISOSTOMO SECUNDINO;13;Prefeito;PT;NORDESTE;Não Eleito;37114;9320;2026-01-19 14:01:28
15717;Parda;Casado(a);40 a 44 anos;Feminino;Superior incompleto;TRAIRI;REGINA NARA BATISTA PORTO;55;Prefeito;PSD;NORDESTE;Não Eleito;33220;3083;2026-01-19 14:01:28
13099;Branca;Divorciado(a);40 a 44 anos;Feminino;Superior completo;ALCÂNTARAS;CLEUVILÂNDIA MENEZES COSTA MACHADO;35;Professor de Ensino Fundamental;PMB;NORDESTE;Não Eleito;7464;3130;2026-01-19 14:01:28
15474;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;SÃO BENEDITO;GADYEL GONCALVES DE AGUIAR PAULA;65;Prefeito;PC do B;NORDESTE;Eleito;26658;14225;2026-01-19 14:01:28
14818;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;MUCAMBO;FRANCISCO DAS CHAGAS PARENTE AGUIAR;65;Empresário;PC do B;NORDESTE;Eleito;5558;5558;2026-01-19 14:01:28
15636;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;TABULEIRO DO NORTE;JOSE MARCONDES MOREIRA;13;Aposentado (Exceto Servidor Público);PT;NORDESTE;Não Eleito;19812;8958;2026-01-19 14:01:28
13480;Branca;Divorciado(a);75 a 79 anos;Masculino;Superior completo;ITAITINGA;ABDIAS PATRICIO OLIVEIRA;12;Advogado;PDT;NORDESTE;Não Eleito;17332;3671;2026-01-19 14:01:28
13242;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;GUAIÚBA;KAIO VIRGINIO GURGEL NOGUEIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;15888;7163;2026-01-19 14:01:28
14613;Amarela;Casado(a);60 a 64 anos;Masculino;Superior incompleto;MASSAPÊ;JOAO JACQUES CARNEIRO ALBUQUERQUE;15;Empresário;PMDB;NORDESTE;Eleito;23360;12596;2026-01-19 14:01:28
14710;Branca;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;MOMBAÇA;FRANCISCO VALDUIR DA MOTA PADUA;11;Empresário;PP;NORDESTE;Não Eleito;24862;11558;2026-01-19 14:01:28
15598;Parda;Divorciado(a);40 a 44 anos;Feminino;Superior completo;SOBRAL;MARIA JOSE NILDA DE VASCONCELOS OLIVEIRA;50;Artesão;PSOL;NORDESTE;Não Eleito;112569;535;2026-01-19 14:01:28
15857;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MARACANAÚ;JOSE FIRMO CAMURÇA NETO;22;Prefeito;PR;NORDESTE;Eleito;112784;81315;2026-01-19 14:01:28
14915;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;ORÓS;SIMAO PEDRO ALVES PEQUENO;55;Prefeito;PSD;NORDESTE;Eleito;14084;8055;2026-01-19 14:01:28
13080;Parda;Casado(a);75 a 79 anos;Masculino;Superior completo;TURURU;RAIMUNDO SERPA BARROSO;15;Vereador;PMDB;NORDESTE;Não Eleito;11534;4998;2026-01-19 14:01:28
15350;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;RERIUTABA;CLERTON ASSIS FURTADO;13;Empresário;PT;NORDESTE;Não Eleito;11406;2746;2026-01-19 14:01:28
15113;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;PEDRA BRANCA;PEDRO VIEIRA FILHO;15;Pecuarista;PMDB;NORDESTE;Não Eleito;26608;9812;2026-01-19 14:01:28
